category,subcategory,year,nwoundus,nkilledter,nwoundedter,nattacks
Terrorist Group,Holy Spirit Movement,1988,0,0,0,1
Terrorist Group,Holy Spirit Movement,1989,0,0,0,4
Terrorist Group,Holy Spirit Movement,1990,0,0,0,2
Terrorist Group,Homeland and Freedom Group,1985,0,0,0,1
Terrorist Group,Honour of the Police,1979,0,0,0,1
Terrorist Group,Hoodie Wearers,2009,0,0,0,1
Terrorist Group,Hotaru (Firefly),1988,0,0,0,1
Terrorist Group,Houthi extremists (Ansar Allah),2006,0,2,0,1
Terrorist Group,Houthi extremists (Ansar Allah),2007,0,0,0,2
Terrorist Group,Houthi extremists (Ansar Allah),2009,0,0,0,3
Terrorist Group,Houthi extremists (Ansar Allah),2010,0,47,6,8
Terrorist Group,Houthi extremists (Ansar Allah),2013,0,30,0,21
Terrorist Group,Houthi extremists (Ansar Allah),2014,0,90,19,135
Terrorist Group,Houthi extremists (Ansar Allah),2015,0,275,30,381
Terrorist Group,Houthi extremists (Ansar Allah),2016,0,426,77,353
Terrorist Group,Houthi extremists (Ansar Allah),2017,0,190,50,158
Terrorist Group,Hubay Qah Group,1990,0,0,0,1
Terrorist Group,Human Rights Defence Committee,1994,0,0,0,1
Terrorist Group,Human Rights Renewal Movement (Renovacion por los Derechos Humanos),1999,0,0,0,1
Terrorist Group,Hungarian Skin Head Group,1992,0,0,0,1
Terrorist Group,Hungarian exile,1982,0,0,0,1
Terrorist Group,Huria Kristen Batak Protestan (HKBP),1995,0,0,0,4
Terrorist Group,Hushaysh Tribal Members,2009,0,0,0,1
Terrorist Group,Hutu extremists,1992,0,0,0,2
Terrorist Group,Hutu extremists,1994,0,0,0,4
Terrorist Group,Hutu extremists,1995,0,0,0,19
Terrorist Group,Hutu extremists,1996,0,6,0,27
Terrorist Group,Hutu extremists,1997,1,0,0,66
Terrorist Group,Hutu extremists,1998,0,114,0,15
Terrorist Group,Hutu extremists,1999,0,20,0,8
Terrorist Group,Hutu extremists,2000,0,0,0,7
Terrorist Group,Hutu extremists,2001,0,0,0,10
Terrorist Group,Hutu extremists,2002,0,0,0,1
Terrorist Group,Hutu extremists,2004,0,1,0,2
Terrorist Group,Hutu extremists,2005,0,0,0,1
Terrorist Group,Hutu extremists,2006,0,0,0,1
Terrorist Group,Hutu extremists,2008,0,0,0,1
Terrorist Group,Hutu extremists,2010,0,0,0,3
Terrorist Group,Hutu extremists,2016,0,2,0,1
Terrorist Group,Hutus Former Soldiers,1995,0,0,0,2
Terrorist Group,Hutus Former Soldiers,2000,0,0,0,2
Terrorist Group,Hutus Former Soldiers,2001,0,0,0,1
Terrorist Group,Hynniewtrep National Liberation Council (HNLC),2008,0,0,0,1
Terrorist Group,Hynniewtrep National Liberation Council (HNLC),2012,0,0,0,1
Terrorist Group,Hynniewtrep National Liberation Council (HNLC),2015,0,0,0,2
Terrorist Group,Hynniewtrep National Liberation Council (HNLC),2016,0,0,0,1
Terrorist Group,Iberian Anarchist Federation,1978,0,0,0,3
Terrorist Group,Iberian Liberation Movement (MIL),1972,0,0,0,2
Terrorist Group,Iberian Liberation Movement (MIL),1973,0,0,0,6
Terrorist Group,Iberian Liberation Movement (MIL),1974,0,0,0,2
Terrorist Group,Iconoclastic Nihilists,1982,0,0,0,1
Terrorist Group,Iconoclasts,2000,0,0,0,1
Terrorist Group,Idealist Association,1978,0,0,0,2
Terrorist Group,Idealist Association,1979,0,0,0,1
Terrorist Group,Idriss Miskine Group,1984,0,0,0,1
Terrorist Group,Igbo tribal group,1992,0,0,0,1
Terrorist Group,Ijaw extremists,1999,0,0,0,4
Terrorist Group,Ijaw extremists,2003,0,0,0,2
Terrorist Group,Ijaw extremists,2005,0,0,0,1
Terrorist Group,Ijaw extremists,2016,0,0,0,10
Terrorist Group,Ijaw extremists,2017,0,0,0,2
Terrorist Group,Ikhwan Jammu and Kashmir,1996,0,5,0,2
Terrorist Group,Ikhwan-ul-Muslimeen,1991,0,0,0,2
Terrorist Group,Ikhwan-ul-Muslimeen,1992,0,0,0,1
Terrorist Group,Illuminating Paths of Solidarity,2009,0,0,0,6
Terrorist Group,Imam Hussein Brigade,2005,0,0,0,2
Terrorist Group,Imam Shamil Battalion,2017,0,1,0,2
Terrorist Group,Imperial Iranian Patriotic Organization,1981,0,0,0,1
Terrorist Group,Incel extremists,2014,0,1,0,2
Terrorist Group,Incel extremists,2015,7,1,0,1
Terrorist Group,Incendiary Committee of Solidarity for Detainees,2008,0,0,0,1
Terrorist Group,Independence Advocates,1984,0,0,0,1
Terrorist Group,Independent Albanian Movement,1981,0,0,0,1
Terrorist Group,Independent Armed Revolutionary Commandos (CRIA),1976,1,0,0,4
Terrorist Group,Independent Armed Revolutionary Commandos (CRIA),1977,1,0,0,15
Terrorist Group,Independent Nasserite Movement,1982,0,0,0,1
Terrorist Group,Independent Nasserite Movement,1986,0,0,0,1
Terrorist Group,Independent Peasants Union,1978,0,0,0,5
Terrorist Group,Indian Mujahideen,2008,0,0,0,24
Terrorist Group,Indian Mujahideen,2010,0,0,0,3
Terrorist Group,Indian Mujahideen,2011,0,0,0,3
Terrorist Group,Indian Mujahideen,2012,0,0,0,6
Terrorist Group,Indian Mujahideen,2013,0,1,0,15
Terrorist Group,Indian Mujahideen,2017,0,0,0,1
Terrorist Group,Indian Tigers,1996,0,0,0,1
Terrorist Group,Indians,1994,0,0,0,1
Terrorist Group,Indigenous People of Biafra (IPOB),2017,0,0,0,4
Terrorist Group,Indigenous People's Federal Army (IPFA),2001,0,0,0,1
Terrorist Group,Indigenous People's Front of Tripura (IPFT),2017,0,0,0,1
Terrorist Group,Indipendenza,1992,0,0,0,10
Terrorist Group,Individuals Tending Toward Savagery,2011,0,0,0,1
Terrorist Group,Individuals Tending Toward Savagery,2013,0,0,0,1
Terrorist Group,Individuals Tending Toward Savagery,2017,0,0,0,1
Terrorist Group,Individuals claimed to be policemen,1984,0,0,0,1
Terrorist Group,Informal Anarchist Federation,2003,0,0,0,4
Terrorist Group,Informal Anarchist Federation,2005,0,0,0,3
Terrorist Group,Informal Anarchist Federation,2006,0,0,0,3
Terrorist Group,Informal Anarchist Federation,2009,0,0,0,2
Terrorist Group,Informal Anarchist Federation,2010,0,0,0,4
Terrorist Group,Informal Anarchist Federation,2011,0,0,0,5
Terrorist Group,Informal Anarchist Federation,2012,0,0,0,5
Terrorist Group,Informal Anarchist Federation,2013,0,0,0,7
Terrorist Group,Informal Anarchist Federation,2014,0,0,0,9
Terrorist Group,Informal Anarchist Federation,2015,0,0,0,1
Terrorist Group,Informal Anarchist Federation,2016,0,0,0,1
Terrorist Group,Informal Anarchist Federation,2017,0,0,0,1
Terrorist Group,Informal Feminist Commando for Anti-authoritarian Action,2017,0,0,0,1
Terrorist Group,Ingush Rebels,1992,0,0,0,2
Terrorist Group,Ingush Rebels,2012,0,0,0,1
Terrorist Group,Ingush Rebels,2014,0,0,0,1
Terrorist Group,Initiative de Resistance Internationaliste,2004,0,0,0,1
Terrorist Group,Inkatha Freedom Party (IFP),1987,0,0,0,1
Terrorist Group,Inkatha Freedom Party (IFP),1991,0,0,0,11
Terrorist Group,Inkatha Freedom Party (IFP),1992,0,0,0,15
Terrorist Group,Inkatha Freedom Party (IFP),1994,0,0,0,20
Terrorist Group,Inkatha Freedom Party (IFP),1995,0,0,0,1
Terrorist Group,Inkatha Freedom Party (IFP),1996,0,0,0,2
Terrorist Group,Inkotanyi,1991,0,0,0,2
Terrorist Group,Institutional Revolutionary Party (PRI),1997,0,0,0,14
Terrorist Group,Insurgency Commune,1987,0,0,0,1
Terrorist Group,Insurgents,1981,0,0,0,2
Terrorist Group,Insurgents,1982,0,0,0,1
Terrorist Group,Insurgents,1986,0,0,0,1
Terrorist Group,Insurgents,2000,0,0,0,2
Terrorist Group,Insurgents,2009,0,0,0,1
Terrorist Group,Insurgents,2011,0,0,0,6
Terrorist Group,Internal Front,1984,0,0,0,1
Terrorist Group,International Anti-Communist Intelligence Service,1978,0,0,0,1
Terrorist Group,International Committee Against Nazism,1979,0,0,0,5
Terrorist Group,International Communist Brigade,1978,0,0,0,1
Terrorist Group,International Communist Group,1984,0,0,0,2
Terrorist Group,International Justice Group (Gama'a al-Adela al-Alamiya),1995,0,0,0,1
Terrorist Group,International Mercenary Brigade,1978,0,0,0,2
Terrorist Group,International Movement of the Prolitariat,1980,0,0,0,1
Terrorist Group,International Proletarian Groups,1981,0,0,0,1
Terrorist Group,International Revolutionary Action Group (GARI),1973,0,0,0,1
Terrorist Group,International Revolutionary Action Group (GARI),1974,0,0,0,14
Terrorist Group,International Revolutionary Action Group (GARI),1975,0,0,0,8
Terrorist Group,International Revolutionary Action Group (GARI),1976,0,0,0,1
Terrorist Group,International Revolutionary Action Group (GARI),1977,0,0,0,1
Terrorist Group,International Revolutionary Front,2012,0,0,0,1
Terrorist Group,International Revolutionary Front,2015,0,0,0,1
Terrorist Group,International Revolutionary Solidarity,1975,0,0,0,1
Terrorist Group,International Revolutionary Solidarity,1976,0,0,0,4
Terrorist Group,International Revolutionary Solidarity,1988,0,0,0,1
Terrorist Group,International Solidarity,2000,0,0,0,2
Terrorist Group,Internationalist Cells,1988,0,0,0,3
Terrorist Group,Intifada Martyrs,2000,0,0,0,1
Terrorist Group,Into the Blue Commando of the Revolutionary Cells,1986,0,0,0,2
Terrorist Group,Iparretarrak (IK),1980,0,2,0,1
Terrorist Group,Iparretarrak (IK),1984,0,0,0,2
Terrorist Group,Iparretarrak (IK),1985,0,0,0,1
Terrorist Group,Iparretarrak (IK),1986,0,0,0,1
Terrorist Group,Iparretarrak (IK),1988,0,0,0,3
Terrorist Group,Iparretarrak (IK),1989,0,0,0,3
Terrorist Group,Iparretarrak (IK),1990,0,0,0,2
Terrorist Group,Iparretarrak (IK),1991,0,0,0,26
Terrorist Group,Iparretarrak (IK),1992,0,0,0,5
Terrorist Group,Iparretarrak (IK),1994,0,0,0,4
Terrorist Group,Iparretarrak (IK),1996,0,0,0,5
Terrorist Group,Iparretarrak (IK),1997,0,0,0,1
Terrorist Group,Iparretarrak (IK),2000,0,0,0,2
Terrorist Group,Iparretarrak (IK),2005,0,0,0,1
Terrorist Group,Iranian Militants,1988,0,0,0,1
Terrorist Group,Iranian Monarchists,1984,0,0,0,1
Terrorist Group,Iranian Revolution Organization,1981,0,0,0,1
Terrorist Group,Iranian dissident group,1986,0,0,0,1
Terrorist Group,Iranian exiles,1991,0,0,0,1
Terrorist Group,Iranian extremists,1971,0,0,0,1
Terrorist Group,Iranian extremists,1983,0,0,0,1
Terrorist Group,Iranian extremists,1987,0,0,0,2
Terrorist Group,Iranian extremists,1991,0,0,0,1
Terrorist Group,Iranians,1970,0,0,0,1
Terrorist Group,Iranians,1979,0,0,0,1
Terrorist Group,Iranians,1980,0,0,0,4
Terrorist Group,Iranians,1981,0,0,0,3
Terrorist Group,Iranians,1982,0,0,0,1
Terrorist Group,Iranians,1983,0,0,0,2
Terrorist Group,Iranians,1984,0,3,0,2
Terrorist Group,Iranians,1985,0,0,0,2
Terrorist Group,Iranians,1992,0,0,0,1
Terrorist Group,Iraq's Jihadist Leagues,2008,0,0,0,2
Terrorist Group,Iraq's Jihadist Leagues,2009,0,0,0,1
Terrorist Group,Iraqi Communists,1979,0,0,0,2
Terrorist Group,Iraqi Democratic Front,1982,0,0,0,2
Terrorist Group,Iraqi Islamic Vanguards for National Salvation (IIVNS),1994,0,0,0,1
Terrorist Group,Iraqi Islamic Vanguards for National Salvation (IIVNS),1999,0,0,0,1
Terrorist Group,Iraqi Liberation Army,1981,0,0,0,1
Terrorist Group,Iraqi Moslems,1983,0,0,0,1
Terrorist Group,Iraqi Mujahideen,1980,0,1,1,4
Terrorist Group,Iraqi Mujahideen,1982,0,0,0,1
Terrorist Group,Iraqi Mujahideen,1983,0,0,0,4
Terrorist Group,Iraqi National Congress (INC),1994,0,0,0,2
Terrorist Group,Iraqi Revolutionary Forces,1992,0,0,0,4
Terrorist Group,Iraqi Strugglers' Movement,1980,0,0,0,1
Terrorist Group,Iraqi Sunni Extremists,2009,0,1,0,1
Terrorist Group,Iraqi extremists,1980,0,0,0,3
Terrorist Group,Iraqi extremists,1982,0,0,0,2
Terrorist Group,Iraqi extremists,1991,0,1,1,1
Terrorist Group,Iraqi extremists,1992,0,0,0,1
Terrorist Group,Iraqi extremists,1996,0,0,0,1
Terrorist Group,Iraqi extremists,2000,0,0,0,1
Terrorist Group,Iraqi extremists,2001,0,0,0,1
Terrorist Group,Iraqi extremists,2004,20,4,0,1
Terrorist Group,Iraqi extremists,2005,4,2,0,3
Terrorist Group,Iraqi extremists,2007,0,0,0,1
Terrorist Group,Iraqi extremists,2010,0,1,0,2
Terrorist Group,Iraqi extremists,2012,0,0,0,1
Terrorist Group,Irian Jaya Rebels,1978,0,0,0,1
Terrorist Group,Irian Jaya Rebels,1984,0,0,0,1
Terrorist Group,Irianese Tribesmen,1996,0,0,0,2
Terrorist Group,Irish National Liberation Army (INLA),1975,0,0,0,7
Terrorist Group,Irish National Liberation Army (INLA),1976,0,0,0,5
Terrorist Group,Irish National Liberation Army (INLA),1977,0,0,0,2
Terrorist Group,Irish National Liberation Army (INLA),1978,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1979,0,0,0,7
Terrorist Group,Irish National Liberation Army (INLA),1980,0,0,0,8
Terrorist Group,Irish National Liberation Army (INLA),1981,0,0,0,12
Terrorist Group,Irish National Liberation Army (INLA),1982,0,1,0,15
Terrorist Group,Irish National Liberation Army (INLA),1983,0,0,0,12
Terrorist Group,Irish National Liberation Army (INLA),1984,0,0,0,2
Terrorist Group,Irish National Liberation Army (INLA),1985,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1986,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1987,0,0,0,8
Terrorist Group,Irish National Liberation Army (INLA),1988,0,1,0,2
Terrorist Group,Irish National Liberation Army (INLA),1990,0,0,0,1
Terrorist Group,Irish National Liberation Army (INLA),1991,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1992,0,0,0,10
Terrorist Group,Irish National Liberation Army (INLA),1994,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1996,0,0,0,7
Terrorist Group,Irish National Liberation Army (INLA),1997,0,0,0,3
Terrorist Group,Irish National Liberation Army (INLA),1998,0,0,0,6
Terrorist Group,Irish National Liberation Army (INLA),2016,0,0,0,2
Terrorist Group,Irish People's Liberation Organization (IPLO),1986,0,0,0,1
Terrorist Group,Irish People's Liberation Organization (IPLO),1987,0,0,0,6
Terrorist Group,Irish People's Liberation Organization (IPLO),1988,0,0,0,3
Terrorist Group,Irish People's Liberation Organization (IPLO),1989,0,0,0,1
Terrorist Group,Irish People's Liberation Organization (IPLO),1990,0,0,0,1
Terrorist Group,Irish People's Liberation Organization (IPLO),1991,0,0,0,3
Terrorist Group,Irish People's Liberation Organization (IPLO),1992,0,0,0,6
Terrorist Group,Irish Republican Army (IRA),1970,0,4,0,7
Terrorist Group,Irish Republican Army (IRA),1971,0,1,0,60
Terrorist Group,Irish Republican Army (IRA),1972,0,7,0,162
Terrorist Group,Irish Republican Army (IRA),1973,0,13,0,111
Terrorist Group,Irish Republican Army (IRA),1974,0,5,0,113
Terrorist Group,Irish Republican Army (IRA),1975,0,0,0,75
Terrorist Group,Irish Republican Army (IRA),1976,0,6,0,93
Terrorist Group,Irish Republican Army (IRA),1977,0,0,0,109
Terrorist Group,Irish Republican Army (IRA),1978,0,0,0,88
Terrorist Group,Irish Republican Army (IRA),1979,0,1,0,207
Terrorist Group,Irish Republican Army (IRA),1980,0,2,0,94
Terrorist Group,Irish Republican Army (IRA),1981,0,3,0,103
Terrorist Group,Irish Republican Army (IRA),1982,0,3,0,56
Terrorist Group,Irish Republican Army (IRA),1983,0,0,0,134
Terrorist Group,Irish Republican Army (IRA),1984,0,4,0,118
Terrorist Group,Irish Republican Army (IRA),1985,0,1,0,53
Terrorist Group,Irish Republican Army (IRA),1986,0,0,0,45
Terrorist Group,Irish Republican Army (IRA),1987,0,10,0,79
Terrorist Group,Irish Republican Army (IRA),1988,0,2,0,133
Terrorist Group,Irish Republican Army (IRA),1989,0,0,3,124
Terrorist Group,Irish Republican Army (IRA),1990,0,1,0,107
Terrorist Group,Irish Republican Army (IRA),1991,0,3,0,202
Terrorist Group,Irish Republican Army (IRA),1992,0,5,2,184
Terrorist Group,Irish Republican Army (IRA),1994,0,0,0,147
Terrorist Group,Irish Republican Army (IRA),1995,0,0,0,4
Terrorist Group,Irish Republican Army (IRA),1996,0,0,0,12
Terrorist Group,Irish Republican Army (IRA),1997,0,0,0,14
Terrorist Group,Irish Republican Army (IRA),1998,0,1,0,12
Terrorist Group,Irish Republican Army (IRA),1999,0,0,0,10
Terrorist Group,Irish Republican Army (IRA),2000,0,0,0,6
Terrorist Group,Irish Republican Army (IRA),2002,0,0,2,2
Terrorist Group,Irish Republican Army (IRA),2003,0,0,0,2
Terrorist Group,Irish Republican Army (IRA),2005,0,0,0,1
Terrorist Group,Irish Republican Army (IRA),2006,0,0,0,2
Terrorist Group,Irish Republican Army (IRA),2008,0,0,0,1
Terrorist Group,Irish Republican Army (IRA),2011,0,0,0,1
Terrorist Group,Irish Republican Extremists,1970,0,0,0,1
Terrorist Group,Irish Republican Extremists,1971,0,0,0,4
Terrorist Group,Irish Republican Extremists,1972,0,2,0,10
Terrorist Group,Irish Republican Extremists,1973,0,0,0,3
Terrorist Group,Irish Republican Extremists,1974,0,0,0,7
Terrorist Group,Irish Republican Extremists,1975,0,0,0,19
Terrorist Group,Irish Republican Extremists,1976,0,0,0,15
Terrorist Group,Irish Republican Extremists,1978,0,0,0,1
Terrorist Group,Irish Republican Extremists,1979,0,0,0,2
Terrorist Group,Irish Republican Extremists,1980,0,0,0,4
Terrorist Group,Irish Republican Extremists,1982,0,0,0,1
Terrorist Group,Irish Republican Extremists,1983,0,0,0,3
Terrorist Group,Irish Republican Extremists,1984,0,0,0,1
Terrorist Group,Irish Republican Extremists,1986,0,0,0,1
Terrorist Group,Irish Republican Extremists,1987,0,0,0,1
Terrorist Group,Irish Republican Extremists,1994,0,0,0,2
Terrorist Group,Irish Republican Extremists,1997,0,0,0,1
Terrorist Group,Irish Republican Extremists,1999,0,0,0,2
Terrorist Group,Irish Republican Extremists,2000,0,0,0,2
Terrorist Group,Irish Republican Extremists,2003,0,0,0,1
Terrorist Group,Irish Republican Extremists,2009,0,0,0,5
Terrorist Group,Irish Republican Extremists,2010,0,0,0,8
Terrorist Group,Irrintzi,2017,0,0,0,1
Terrorist Group,Isatabu Freedom Movement (IFM),2000,0,0,0,1
Terrorist Group,Islam Liberation Front,1992,0,0,0,1
Terrorist Group,Islam Liberation Front,1994,0,0,0,1
Terrorist Group,Islambouli Brigades of al-Qaida,2004,0,5,0,5
Terrorist Group,Islami Jamiat-e-Talaba (IJT),2012,0,0,0,2
Terrorist Group,Islamic Action Organization,1984,0,0,0,1
Terrorist Group,Islamic Arab Front of Azawad (FIAA),1994,0,0,0,2
Terrorist Group,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),2004,0,0,0,2
Terrorist Group,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),2005,3,1,0,2
Terrorist Group,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),2006,0,0,0,1
Terrorist Group,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),2009,0,0,0,2
Terrorist Group,Islamic Brotherhood,1991,0,0,0,1
Terrorist Group,Islamic Cause Organization,1983,0,0,0,2
Terrorist Group,Islamic Companies,2006,0,0,0,1
Terrorist Group,Islamic Courts Union (ICU),2005,0,0,0,1
Terrorist Group,Islamic Courts Union (ICU),2007,0,0,0,1
Terrorist Group,Islamic Courts Union (ICU),2008,0,0,0,10
Terrorist Group,Islamic Defenders' Front (FPI),2000,0,0,0,1
Terrorist Group,Islamic Defenders' Front (FPI),2006,0,0,0,1
Terrorist Group,Islamic Fateh,2003,0,0,0,1
Terrorist Group,Islamic Front,2002,0,2,0,1
Terrorist Group,Islamic Front,2005,0,0,0,2
Terrorist Group,Islamic Front,2012,0,0,0,2
Terrorist Group,Islamic Front (Syria),2014,0,21,0,16
Terrorist Group,Islamic Front (Syria),2015,0,0,0,19
Terrorist Group,Islamic Front for the Liberation of Bahrain,1996,0,0,0,1
Terrorist Group,Islamic Front for the Liberation of Palestine (IFLP),1990,0,0,0,1
Terrorist Group,Islamic Golden Army,1992,0,0,0,1
Terrorist Group,Islamic Holy Star,1987,0,0,0,1
Terrorist Group,Islamic Jihad Beit-al Maqdis Group,1990,0,0,0,1
Terrorist Group,Islamic Jihad Brigades,2005,0,0,0,1
Terrorist Group,Islamic Jihad Group (IJG),2004,0,3,0,3
Terrorist Group,Islamic Jihad Organization (Yemen),1997,0,0,0,1
Terrorist Group,Islamic Jihad Organization (Yemen),1998,0,0,0,1
Terrorist Group,Islamic Jihad Union (Uzbekistan),2009,0,1,0,2
Terrorist Group,Islamic Legion,1990,0,0,0,1
Terrorist Group,Islamic Liberation Organization,1986,0,0,0,1
Terrorist Group,Islamic Movement (Nigeria),2015,0,7,0,1
Terrorist Group,Islamic Movement Organization,1990,0,0,0,1
Terrorist Group,Islamic Movement Organization,1992,0,0,0,1
Terrorist Group,Islamic Movement for Change,1996,0,0,0,1
Terrorist Group,Islamic Movement for the Liberation of Raja,2016,0,14,0,2
Terrorist Group,Islamic Movement of Iraqi Mujahidin,2004,0,0,0,1
Terrorist Group,Islamic Movement of Kashmir,2011,0,0,0,1
Terrorist Group,Islamic Movement of Kashmir,2012,0,0,0,1
Terrorist Group,Islamic Movement of Martyrs,1996,0,0,0,1
Terrorist Group,Islamic Movement of Uzbekistan (IMU),2000,0,0,0,2
Terrorist Group,Islamic Movement of Uzbekistan (IMU),2010,0,2,0,1
Terrorist Group,Islamic Movement of Uzbekistan (IMU),2011,0,1,0,1
Terrorist Group,Islamic Movement of Uzbekistan (IMU),2015,0,0,0,1
Terrorist Group,Islamic Mujahidin,1985,0,0,0,1
Terrorist Group,Islamic Mujahidin,1992,0,0,0,2
Terrorist Group,Islamic Party (Somalia),2009,0,0,0,1
Terrorist Group,Islamic Party (Somalia),2010,0,0,0,1
Terrorist Group,Islamic Party of Kenya (IPK),1992,0,0,0,3
Terrorist Group,Islamic Renewal Movement,1995,0,0,0,1
Terrorist Group,Islamic Revenge Organization,1991,0,0,0,1
Terrorist Group,Islamic Revenge Organization,1992,0,0,0,1
Terrorist Group,Islamic Revival Movement,1995,0,0,0,1
Terrorist Group,Islamic Revolutionary Command,1991,0,0,0,1
Terrorist Group,Islamic Salvation Front (FIS),1991,0,0,0,1
Terrorist Group,Islamic Salvation Front (FIS),1992,0,0,1,120
Terrorist Group,Islamic Salvation Front (FIS),1994,0,0,0,32
Terrorist Group,Islamic Salvation Front (Palestine),1995,0,0,0,1
Terrorist Group,Islamic Shashantantra Andolon (ISA),2002,0,0,0,2
Terrorist Group,Islamic State in Bangladesh,2015,0,1,0,10
Terrorist Group,Islamic State in Bangladesh,2016,0,7,0,21
Terrorist Group,Islamic State in Bangladesh,2017,0,2,0,4
Terrorist Group,Islamic State in Egypt,2015,0,0,0,6
Terrorist Group,Islamic State in Egypt,2016,0,2,1,7
Terrorist Group,Islamic State in Egypt,2017,0,3,1,9
Terrorist Group,Islamic State in the Greater Sahara (ISGS),2016,0,5,0,4
Terrorist Group,Islamic State in the Greater Sahara (ISGS),2017,2,21,0,4
Terrorist Group,Islamic State of Iraq (ISI),2007,0,7,0,18
Terrorist Group,Islamic State of Iraq (ISI),2008,0,8,0,20
Terrorist Group,Islamic State of Iraq (ISI),2009,3,11,0,57
Terrorist Group,Islamic State of Iraq (ISI),2010,0,20,0,46
Terrorist Group,Islamic State of Iraq (ISI),2011,0,3,0,4
Terrorist Group,Islamic State of Iraq and the Levant (ISIL),2013,0,108,6,374
Terrorist Group,Islamic State of Iraq and the Levant (ISIL),2014,0,1779,246,1249
Terrorist Group,Islamic State of Iraq and the Levant (ISIL),2015,5,2682,429,1221
